,open,high,low,close,volume,marketCap,timestamp,crypto_name,date
43,3.124109983,3.327389956,3.087300062,3.248899937,0,58457958.03,2013-05-26T23:59:59.999Z,Litecoin,26-05-2013
44,133.5,135.4649963,124.6999969,129.7449951,0,1454029510,2013-05-27T23:59:59.999Z,Bitcoin,27-05-2013
45,3.230700016,3.261780024,3.01899004,3.100909948,0,55882131.7,2013-05-27T23:59:59.999Z,Litecoin,27-05-2013
46,129.7700043,130.5800018,125.5999985,129,0,1446189975,2013-05-28T23:59:59.999Z,Bitcoin,28-05-2013
47,3.102799892,3.130000114,3.019419909,3.092129946,0,55813731.9,2013-05-28T23:59:59.999Z,Litecoin,28-05-2013
48,129,132.5899963,127.6620026,132.3000031,0,1483734578,2013-05-29T23:59:59.999Z,Bitcoin,29-05-2013
49,3.092129946,3.123270035,3.019659996,3.09581995,0,55971818.82,2013-05-29T23:59:59.999Z,Litecoin,29-05-2013
50,3.077460051,3.092780113,2.884170055,2.971390009,0,53812627.63,2013-05-30T23:59:59.999Z,Litecoin,30-05-2013
51,132.25,132.25,127,128.798996,0,1445053941,2013-05-30T23:59:59.999Z,Bitcoin,30-05-2013
52,128.798996,129.8999939,126.4000015,129,0,1447870200,2013-05-31T23:59:59.999Z,Bitcoin,31-05-2013
53,2.971390009,2.98822999,2.688819885,2.956680059,0,53635813.2,2013-05-31T23:59:59.999Z,Litecoin,31-05-2013
54,2.942140102,2.974560022,2.802700043,2.826499939,0,51354548.48,2013-06-01T23:59:59.999Z,Litecoin,01-06-2013
55,128.8150024,129.7799988,127.1989975,129.3000031,0,1451916165,2013-06-01T23:59:59.999Z,Bitcoin,01-06-2013
56,129.3000031,129.3999939,115.0500031,122.2919998,0,1373837500,2013-06-02T23:59:59.999Z,Bitcoin,02-06-2013
57,2.827790022,2.863770008,2.558710098,2.727119923,0,49625822.62,2013-06-02T23:59:59.999Z,Litecoin,02-06-2013
58,2.730530024,2.754610062,2.613460064,2.72555995,0,49674159.57,2013-06-03T23:59:59.999Z,Litecoin,03-06-2013
59,122.5,122.5,116,122.2220001,0,1373708058,2013-06-03T23:59:59.999Z,Bitcoin,03-06-2013
60,2.703310013,2.895689964,2.703310013,2.866729975,0,52324427.45,2013-06-04T23:59:59.999Z,Litecoin,04-06-2013
61,120.7369995,123.8399963,119.0999985,121.4199982,0,1365337545,2013-06-04T23:59:59.999Z,Bitcoin,04-06-2013
62,2.867470026,2.985409975,2.811340094,2.862430096,0,52331672.32,2013-06-05T23:59:59.999Z,Litecoin,05-06-2013
63,121.4000015,123.4690018,119.8990021,121.6500015,0,1368486469,2013-06-05T23:59:59.999Z,Bitcoin,05-06-2013
64,121.9000015,123.0999985,117.25,118,0,1327960200,2013-06-06T23:59:59.999Z,Bitcoin,06-06-2013
65,2.876840115,2.906460047,2.744820118,2.754120112,0,50432630.22,2013-06-06T23:59:59.999Z,Litecoin,06-06-2013
66,118.9700012,119,106.4199982,111.5,0,1255258638,2013-06-07T23:59:59.999Z,Bitcoin,07-06-2013
67,2.779139996,2.793679953,2.511509895,2.602410078,0,47740050.78,2013-06-07T23:59:59.999Z,Litecoin,07-06-2013
68,111,111.4150009,107.3000031,108.3000031,0,1219717920,2013-06-08T23:59:59.999Z,Bitcoin,08-06-2013
69,2.604059935,2.657480001,2.53621006,2.562380076,0,47088867.51,2013-06-08T23:59:59.999Z,Litecoin,08-06-2013
70,2.552730084,2.587879896,2.072669983,2.382999897,0,43858290.48,2013-06-09T23:59:59.999Z,Litecoin,09-06-2013
71,107.8919983,108.9899979,88.5,100,0,1126642500,2013-06-09T23:59:59.999Z,Bitcoin,09-06-2013
72,2.384380102,2.580290079,2.261240006,2.487529993,0,45853396.7,2013-06-10T23:59:59.999Z,Litecoin,10-06-2013
73,100.4369965,110.1009979,95.0019989,106.3499985,0,1198638945,2013-06-10T23:59:59.999Z,Bitcoin,10-06-2013
74,2.492840052,2.498869896,2.181020021,2.397979975,0,44270317.36,2013-06-11T23:59:59.999Z,Litecoin,11-06-2013
75,106.3499985,109.5999985,104,108.9000015,0,1227874725,2013-06-11T23:59:59.999Z,Bitcoin,11-06-2013
76,2.412169933,2.454220057,2.308010101,2.384710074,0,44101286.22,2013-06-12T23:59:59.999Z,Litecoin,12-06-2013
77,109,111.7870026,106.7340012,108.1500015,0,1219969853,2013-06-12T23:59:59.999Z,Bitcoin,12-06-2013
78,2.398509979,2.486279964,2.227679968,2.270319939,0,42056097.86,2013-06-13T23:59:59.999Z,Litecoin,13-06-2013
79,108.776001,110.3000031,100.5299988,104,0,1173637400,2013-06-13T23:59:59.999Z,Bitcoin,13-06-2013
80,2.2692101,2.28873992,2.089999914,2.134550095,0,39610212.52,2013-06-14T23:59:59.999Z,Litecoin,14-06-2013
81,103.9489975,104.6999969,98,99.97889709,0,1128709292,2013-06-14T23:59:59.999Z,Bitcoin,14-06-2013
82,2.138999939,2.208470106,2.048690081,2.105750084,0,39124632.85,2013-06-15T23:59:59.999Z,Litecoin,15-06-2013
83,100,103.6999969,98,99.98809814,0,1129245604,2013-06-15T23:59:59.999Z,Bitcoin,15-06-2013
84,2.08581996,2.150219917,2.017070055,2.129509926,0,39617093.13,2013-06-16T23:59:59.999Z,Litecoin,16-06-2013
85,99.80000305,101.5999985,98.94660187,99.51000214,0,1124306272,2013-06-16T23:59:59.999Z,Bitcoin,16-06-2013
86,2.138859987,2.288990021,2.092370033,2.278079987,0,42440639.51,2013-06-17T23:59:59.999Z,Litecoin,17-06-2013
87,99.90000153,102.2099991,99,101.6999969,0,1149418485,2013-06-17T23:59:59.999Z,Bitcoin,17-06-2013
88,2.281640053,2.373980045,2.187930107,2.310169935,0,43109745.09,2013-06-18T23:59:59.999Z,Litecoin,18-06-2013
89,101.9499969,111.1110001,101.0329971,107.4000015,0,1214216070,2013-06-18T23:59:59.999Z,Bitcoin,18-06-2013
90,2.30479002,2.338829994,2.251830101,2.30031991,0,43008862.21,2013-06-19T23:59:59.999Z,Litecoin,19-06-2013
91,107.0500031,110.2249985,105.7549973,108.25,0,1224193838,2013-06-19T23:59:59.999Z,Bitcoin,19-06-2013
92,108.2509995,114.3000031,107.5,110.1500015,0,1246104920,2013-06-20T23:59:59.999Z,Bitcoin,20-06-2013
93,2.29817009,2.400300026,2.268229961,2.286710024,0,42832831.5,2013-06-20T23:59:59.999Z,Litecoin,20-06-2013
94,2.325959921,2.866709948,2.265680075,2.866709948,0,53781211.09,2013-06-21T23:59:59.999Z,Litecoin,21-06-2013
95,111.2900009,114.9899979,107.6849976,109.5,0,1239214238,2013-06-21T23:59:59.999Z,Bitcoin,21-06-2013
96,2.863430023,3.584320068,2.664469957,2.924099922,0,54938148.7,2013-06-22T23:59:59.999Z,Litecoin,22-06-2013
97,109.5,109.9560013,107.5139999,108.3000031,0,1226110328,2013-06-22T23:59:59.999Z,Bitcoin,22-06-2013
98,2.897599936,3.337199926,2.895430088,3.117170095,0,58663905,2013-06-23T23:59:59.999Z,Litecoin,23-06-2013
99,108.1999969,108.8000031,106.2340012,107.5999985,0,1218626490,2013-06-23T23:59:59.999Z,Bitcoin,23-06-2013
100,3.134500027,3.148200035,2.705080032,2.874579907,0,54188144.16,2013-06-24T23:59:59.999Z,Litecoin,24-06-2013
101,107.9000015,108.3339996,100.9800034,102.7369995,0,1163935726,2013-06-24T23:59:59.999Z,Bitcoin,24-06-2013
102,102.0899963,106.4700012,101.0100021,103.9499969,0,1178086140,2013-06-25T23:59:59.999Z,Bitcoin,25-06-2013
103,2.848309994,2.907099962,2.770910025,2.823280096,0,53299726.27,2013-06-25T23:59:59.999Z,Litecoin,25-06-2013
104,2.806420088,2.946899891,2.754829884,2.859999895,0,54085900.44,2013-06-26T23:59:59.999Z,Litecoin,26-06-2013
105,103.3290024,105.4889984,102.7919998,104,0,1179105200,2013-06-26T23:59:59.999Z,Bitcoin,26-06-2013
106,2.880800009,3.031830072,2.839139938,3.019779921,0,57201137.81,2013-06-27T23:59:59.999Z,Litecoin,27-06-2013
107,104,104,101.0999985,101.4369965,0,1150468023,2013-06-27T23:59:59.999Z,Bitcoin,27-06-2013
108,101.7369995,101.7369995,92.33300018,94.64920044,0,1073887457,2013-06-28T23:59:59.999Z,Bitcoin,28-06-2013
109,3.036839962,3.036839962,2.667500019,2.747669935,0,52128119.31,2013-06-28T23:59:59.999Z,Litecoin,28-06-2013
110,94.66000366,99.98999786,93,94.9940033,0,1078198524,2013-06-29T23:59:59.999Z,Bitcoin,29-06-2013
111,2.761229992,2.927710056,2.702800036,2.794719935,0,53106258.77,2013-06-29T23:59:59.999Z,Litecoin,29-06-2013
112,2.788219929,3.001739979,2.76541996,2.980540037,0,56721476.45,2013-06-30T23:59:59.999Z,Litecoin,30-06-2013
113,94.99900055,98.12229919,94.22229767,96.61399841,0,1096957771,2013-06-30T23:59:59.999Z,Bitcoin,30-06-2013
114,97.51000214,97.66490173,86.29720306,88.05000305,0,1000065296,2013-07-01T23:59:59.999Z,Bitcoin,01-07-2013
115,3.009160042,3.304460049,2.875570059,2.948790073,0,56208962.14,2013-07-01T23:59:59.999Z,Litecoin,01-07-2013
116,2.94968009,3.03418994,2.80637002,2.834719896,0,54124595.92,2013-07-02T23:59:59.999Z,Litecoin,02-07-2013
117,88.05000305,92.30000305,87.51000214,90.13400269,0,1024082228,2013-07-02T23:59:59.999Z,Bitcoin,02-07-2013
118,2.846849918,3.027750015,2.609430075,2.615089893,0,50009684.08,2013-07-03T23:59:59.999Z,Litecoin,03-07-2013
119,90.40499878,90.98120117,76.97920227,77.52999878,0,881233115.5,2013-07-03T23:59:59.999Z,Bitcoin,03-07-2013
120,78.88999939,83.10500336,72,80.52580261,0,915618608.9,2013-07-04T23:59:59.999Z,Bitcoin,04-07-2013
121,2.675159931,2.776540041,2.493360043,2.725800037,0,52211619.58,2013-07-04T23:59:59.999Z,Litecoin,04-07-2013
122,79.98999786,80,65.52600098,68.43099976,0,778411178.9,2013-07-05T23:59:59.999Z,Bitcoin,05-07-2013
123,2.706860066,2.720799923,2.331419945,2.431349993,0,46634396.83,2013-07-05T23:59:59.999Z,Litecoin,05-07-2013
124,2.423019886,2.621200085,2.365430117,2.516629934,0,48334783.34,2013-07-06T23:59:59.999Z,Litecoin,06-07-2013
125,68.50499725,75,66.81999969,70.27729797,0,799741618.5,2013-07-06T23:59:59.999Z,Bitcoin,06-07-2013
126,2.457779884,2.658819914,2.384279966,2.656610012,0,51099903.98,2013-07-07T23:59:59.999Z,Litecoin,07-07-2013
127,68.74900055,74.56109619,66.62000275,74.56109619,0,848838978.9,2013-07-07T23:59:59.999Z,Bitcoin,07-07-2013
128,76.5,80,72.59999847,76.51599884,0,871457940.1,2013-07-08T23:59:59.999Z,Bitcoin,08-07-2013
129,2.711159945,2.743499994,2.494539976,2.609200001,0,50274076.04,2013-07-08T23:59:59.999Z,Litecoin,08-07-2013
130,2.584759951,2.649049997,2.480910063,2.6129601,0,50428048.08,2013-07-09T23:59:59.999Z,Litecoin,09-07-2013
131,76,78.30000305,72.51999664,76.69400024,0,873841849.3,2013-07-09T23:59:59.999Z,Bitcoin,09-07-2013
132,2.609250069,2.813920021,2.583179951,2.811019898,0,54334216.82,2013-07-10T23:59:59.999Z,Litecoin,10-07-2013
133,76.72000122,87,76.19999695,86.76000214,0,988957719,2013-07-10T23:59:59.999Z,Bitcoin,10-07-2013
134,88,90.27999878,85.07990265,88.98000336,0,1014650063,2013-07-11T23:59:59.999Z,Bitcoin,11-07-2013
135,2.837120056,2.872020006,2.644309998,2.726350069,0,52775603.67,2013-07-11T23:59:59.999Z,Litecoin,11-07-2013
136,2.722759962,2.909919977,2.696399927,2.789129973,0,54066041.1,2013-07-12T23:59:59.999Z,Litecoin,12-07-2013
137,88.97899628,104,88.16600037,93.59490204,0,1067634684,2013-07-12T23:59:59.999Z,Bitcoin,12-07-2013
138,93.98989868,98.25,88.06220245,98.1339035,0,1119796120,2013-07-13T23:59:59.999Z,Bitcoin,13-07-2013
139,2.807480097,2.908200026,2.670000076,2.899859905,0,56290499,2013-07-13T23:59:59.999Z,Litecoin,13-07-2013
140,98.69999695,98.69999695,92.86000061,94.69129944,0,1080917760,2013-07-14T23:59:59.999Z,Bitcoin,14-07-2013
141,2.92843008,2.970119953,2.779239893,2.907969952,0,56527604.27,2013-07-14T23:59:59.999Z,Litecoin,14-07-2013
142,2.873670101,3.056999922,2.853029966,2.98251009,0,58072016.76,2013-07-15T23:59:59.999Z,Litecoin,15-07-2013
143,93.60500336,101.9000015,93.11000061,98.40019989,0,1123658944,2013-07-15T23:59:59.999Z,Bitcoin,15-07-2013
144,2.999340057,3.176589966,2.95498991,3.098939896,0,60436315.01,2013-07-16T23:59:59.999Z,Litecoin,16-07-2013
145,98.89029694,99.86229706,96.14160156,97.45079803,0,1113217032,2013-07-16T23:59:59.999Z,Bitcoin,16-07-2013
146,96.70999908,99.97000122,96.18000031,98.5,0,1125658000,2013-07-17T23:59:59.999Z,Bitcoin,17-07-2013
147,3.076349974,3.169749975,3.061490059,3.145109892,0,61435018.77,2013-07-17T23:59:59.999Z,Litecoin,17-07-2013
148,98.5,98.80000305,86.19999695,90.58000183,0,1035512825,2013-07-18T23:59:59.999Z,Bitcoin,18-07-2013
149,3.145109892,3.145109892,2.762710095,2.886780024,0,56474377.37,2013-07-18T23:59:59.999Z,Litecoin,18-07-2013
150,2.881299973,3.046679974,2.801700115,2.962340117,0,58031067.51,2013-07-19T23:59:59.999Z,Litecoin,19-07-2013
151,90.06890106,95.20010376,87.80000305,92.16999817,0,1054083771,2013-07-19T23:59:59.999Z,Bitcoin,19-07-2013
152,92,93.09999847,89.27110291,89.39009857,0,1022707665,2013-07-20T23:59:59.999Z,Bitcoin,20-07-2013
153,2.96239996,3.006200075,2.859590054,2.859590054,0,56010514.81,2013-07-20T23:59:59.999Z,Litecoin,20-07-2013
154,89.8214035,91.94999695,88,90.75730133,0,1038798980,2013-07-21T23:59:59.999Z,Bitcoin,21-07-2013
155,2.874279976,2.946290016,2.809839964,2.91602993,0,57115999.67,2013-07-21T23:59:59.999Z,Litecoin,21-07-2013
156,91.9980011,91.9980011,90.07540131,91.61000061,0,1048939081,2013-07-22T23:59:59.999Z,Bitcoin,22-07-2013
157,2.945780039,2.953649998,2.859689951,2.887550116,0,56798841.94,2013-07-22T23:59:59.999Z,Litecoin,22-07-2013
158,2.887229919,3.011080027,2.876529932,2.988110066,0,58868020.03,2013-07-23T23:59:59.999Z,Litecoin,23-07-2013
159,91.59999847,96.81929779,91.59999847,95.5585022,0,1094484058,2013-07-23T23:59:59.999Z,Bitcoin,23-07-2013
160,95.5585022,95.98999786,93,94.51000214,0,1082848325,2013-07-24T23:59:59.999Z,Bitcoin,24-07-2013
161,2.988110066,2.993489981,2.88448,2.943039894,0,58069428.32,2013-07-24T23:59:59.999Z,Litecoin,24-07-2013
162,2.94856,3.017230034,2.920979977,2.974829912,0,58778565.28,2013-07-25T23:59:59.999Z,Litecoin,25-07-2013
163,94.50499725,97.33000183,93.86569977,96.90000153,0,1110587858,2013-07-25T23:59:59.999Z,Bitcoin,25-07-2013
164,2.983150005,2.98548007,2.833869934,2.902689934,0,57442580.57,2013-07-26T23:59:59.999Z,Litecoin,26-07-2013
165,96.94999695,97.46910095,96,96.02020264,0,1100902800,2013-07-26T23:59:59.999Z,Bitcoin,26-07-2013
166,96.02010345,96.99500275,93,94.11599731,0,1079491697,2013-07-27T23:59:59.999Z,Bitcoin,27-07-2013
167,2.896929979,2.935070038,2.83671999,2.879950047,0,57069607.59,2013-07-27T23:59:59.999Z,Litecoin,27-07-2013
168,94.40000153,100.5770035,94,99.7559967,0,1144602838,2013-07-28T23:59:59.999Z,Bitcoin,28-07-2013
169,2.884860039,3.026129961,2.840689898,2.977790117,0,59091800.76,2013-07-28T23:59:59.999Z,Litecoin,28-07-2013
170,2.943279982,3.040699959,2.942500114,2.963140011,0,58881977.25,2013-07-29T23:59:59.999Z,Litecoin,29-07-2013
171,98.59999847,102.5,98.45500183,101.1999969,0,1161619140,2013-07-29T23:59:59.999Z,Bitcoin,29-07-2013
172,101.4889984,107.9899979,100.4700012,107.9899979,0,1240092366,2013-07-30T23:59:59.999Z,Bitcoin,30-07-2013
173,2.972609997,2.995830059,2.88380003,2.985919952,0,59418106.03,2013-07-30T23:59:59.999Z,Litecoin,30-07-2013
174,3.001009941,3.027719975,2.84303999,2.86868,0,57156383.55,2013-07-31T23:59:59.999Z,Litecoin,31-07-2013
175,107.9499969,111.3440018,103.8799973,106.0899963,0,1218777834,2013-07-31T23:59:59.999Z,Bitcoin,31-07-2013
176,2.874109983,3.005680084,2.853470087,2.909919977,0,58053718.78,2013-08-01T23:59:59.999Z,Litecoin,01-08-2013
177,106.2129974,108,103.0110016,104,0,1195225200,2013-08-01T23:59:59.999Z,Bitcoin,01-08-2013
178,104.8560028,108,101.2109985,104.5009995,0,1201487185,2013-08-02T23:59:59.999Z,Bitcoin,02-08-2013
179,2.942250013,2.96675992,2.817430019,2.843470097,0,56807213.31,2013-08-02T23:59:59.999Z,Litecoin,02-08-2013
180,104.5009995,105.7799988,102.0019989,104.0049973,0,1196226508,2013-08-03T23:59:59.999Z,Bitcoin,03-08-2013
181,2.842430115,3.115430117,2.811850071,2.964139938,0,59302600.46,2013-08-03T23:59:59.999Z,Litecoin,03-08-2013
182,104.9499969,105.9499969,103.5230026,105.1439972,0,1209797378,2013-08-04T23:59:59.999Z,Bitcoin,04-08-2013
183,0.00587384,0.00592695,0.00587384,0.00588184,0,45983576.89,2013-08-04T23:59:59.999Z,XRP,04-08-2013
184,3.011019945,3.045269966,2.937150002,3.00921011,0,60288258.48,2013-08-04T23:59:59.999Z,Litecoin,04-08-2013
185,105.1200027,107.7699966,105,106.2200012,0,1222677176,2013-08-05T23:59:59.999Z,Bitcoin,05-08-2013
186,2.999069929,3.03418994,2.821199894,2.830760002,0,56805936.61,2013-08-05T23:59:59.999Z,Litecoin,05-08-2013
187,0.00587478,0.00597984,0.00561266,0.00561266,0,43879157.32,2013-08-05T23:59:59.999Z,XRP,05-08-2013
188,2.844089985,2.90079999,2.785550118,2.823879957,0,56751177.49,2013-08-06T23:59:59.999Z,Litecoin,06-08-2013
189,106.7200012,107.3820038,105.5569992,106.75,0,1229098150,2013-08-06T23:59:59.999Z,Bitcoin,06-08-2013
190,0.00563676,0.00566102,0.00462861,0.00468042,0,36591007.74,2013-08-06T23:59:59.999Z,XRP,06-08-2013
191,0.00466923,0.00468202,0.00433261,0.00441732,0,34534120.94,2013-08-07T23:59:59.999Z,XRP,07-08-2013
192,2.821609974,2.821609974,2.698839903,2.755739927,0,55465963.95,2013-08-07T23:59:59.999Z,Litecoin,07-08-2013
193,106.75,106.75,106.75,106.75,0,1229098150,2013-08-07T23:59:59.999Z,Bitcoin,07-08-2013
194,2.753619909,2.808449984,2.665709972,2.704780102,0,54519249.69,2013-08-08T23:59:59.999Z,Litecoin,08-08-2013
195,0.00439665,0.00442403,0.00417529,0.00425417,0,33258632.22,2013-08-08T23:59:59.999Z,XRP,08-08-2013
196,106.75,106.75,101.2600021,103,0,1187105900,2013-08-08T23:59:59.999Z,Bitcoin,08-08-2013
197,0.00425725,0.00436668,0.00425268,0.00429112,0,33547503.24,2013-08-09T23:59:59.999Z,XRP,09-08-2013
198,103.0699997,105.75,101.9349976,102.8000031,0,1185307130,2013-08-09T23:59:59.999Z,Bitcoin,09-08-2013
199,2.710740089,2.763250113,2.655659914,2.678970099,0,54076429.3,2013-08-09T23:59:59.999Z,Litecoin,09-08-2013
200,0.00429112,0.0043665,0.00427858,0.00431382,0,33724969.34,2013-08-10T23:59:59.999Z,XRP,10-08-2013
201,2.685139895,2.70656991,2.558520079,2.561609983,0,51772776.56,2013-08-10T23:59:59.999Z,Litecoin,10-08-2013
202,102.8000031,103.9000015,102.4100037,103,0,1188153925,2013-08-10T23:59:59.999Z,Bitcoin,10-08-2013
203,103,105.1900024,102.7549973,105,0,1211789250,2013-08-11T23:59:59.999Z,Bitcoin,11-08-2013
204,0.00431382,0.00442061,0.00430027,0.00441532,0,34518485.16,2013-08-11T23:59:59.999Z,XRP,11-08-2013
205,2.551310062,2.718319893,2.526839972,2.694299936,0,54533790.55,2013-08-11T23:59:59.999Z,Litecoin,11-08-2013
206,105,108,103.5,106.6360016,0,1231248581,2013-08-12T23:59:59.999Z,Bitcoin,12-08-2013
207,2.694299936,2.718359947,2.576620102,2.64989996,0,53717659.84,2013-08-12T23:59:59.999Z,Litecoin,12-08-2013
208,0.00441437,0.00452018,0.00435898,0.00444854,0,34778195.46,2013-08-12T23:59:59.999Z,XRP,12-08-2013
209,0.00446332,0.00446332,0.00417131,0.00424543,0,33190303.86,2013-08-13T23:59:59.999Z,XRP,13-08-2013
210,106.9899979,109.3499985,104.6500015,109,0,1259042650,2013-08-13T23:59:59.999Z,Bitcoin,13-08-2013
211,2.655489922,2.764539957,2.62045002,2.739170075,0,55611396.31,2013-08-13T23:59:59.999Z,Litecoin,13-08-2013
212,109.5550003,114.9950027,108.0009995,112.5619965,0,1300656724,2013-08-14T23:59:59.999Z,Bitcoin,14-08-2013
213,0.00426705,0.00426705,0.00378539,0.00378842,0,29617450.05,2013-08-14T23:59:59.999Z,XRP,14-08-2013
214,2.759690046,2.82881999,2.68908,2.727380037,0,55454944.78,2013-08-14T23:59:59.999Z,Litecoin,14-08-2013
215,112.5619965,113.2450027,109,109.9899979,0,1271404657,2013-08-15T23:59:59.999Z,Bitcoin,15-08-2013
216,2.73526001,2.830070019,2.689009905,2.761850119,0,56240601.05,2013-08-15T23:59:59.999Z,Litecoin,15-08-2013
217,0.0037881,0.00380363,0.00306695,0.00309197,0,24172680.7,2013-08-15T23:59:59.999Z,XRP,15-08-2013
218,2.761970043,2.791980028,2.696500063,2.717230082,0,55403721.91,2013-08-16T23:59:59.999Z,Litecoin,16-08-2013
219,109.9950027,112.3000031,108.5169983,108.9940033,0,1260352119,2013-08-16T23:59:59.999Z,Bitcoin,16-08-2013
220,0.00308173,0.00316228,0.00287487,0.00313352,0,24497514.02,2013-08-16T23:59:59.999Z,XRP,16-08-2013
221,108.9940033,113.75,108.2249985,113.5,0,1312996375,2013-08-17T23:59:59.999Z,Bitcoin,17-08-2013
